DateTime,Occurred_Time_From,Description,district,100 Block,Lat,Long
2005-01-08 14:00,1400,THEFT BICYCLE UNDER $5000,1,900 GRANVILLE ST,49.2801633,-123.1213717
2005-01-08 23:00,2300,THEFT BICYCLE UNDER $5000,2,700 UNION ST,49.2774845,-123.0895813
2005-02-08 7:00,700,THEFT BICYCLE UNDER $5000,4,800 W 12TH AVE,49.260502,-123.1218318
2005-02-08 15:00,1500,THEFT BICYCLE UNDER $5000,1,1000 HOWE ST,49.2798482,-123.1241174
2005-02-08 17:00,1700,THEFT BICYCLE UNDER $5000,3,1900 E KENT AVE S,49.2074568,-123.0670576
2005-02-08 23:00,2300,THEFT BICYCLE UNDER $5000,4,2700 W 2ND AVE,49.2701182,-123.1663792
2005-03-08 17:15,1715,THEFT BICYCLE UNDER $5000,4,3600 W 4TH AVE,49.2685978,-123.1837242
2005-03-08 21:00,2100,THEFT BICYCLE UNDER $5000,1,NICOLA ST / ROBSON ST,49.288684,-123.1311
2005-03-08 22:00,2200,THEFT BICYCLE UNDER $5000,1,1200 COMOX ST,49.2832307,-123.1313034
2005-03-08 22:00,2200,THEFT BICYCLE UNDER $5000,4,1200 W 71ST AVE,49.2069231,-123.1316121
2005-04-08 0:00,0,THEFT BICYCLE UNDER $5000,4,900 W 22ND AVE,49.2516594,-123.1248238
2005-04-08 10:00,1000,THEFT BICYCLE UNDER $5000,1,800 AVISON WAY,49.3002759,-123.1303614
2005-04-08 11:00,1100,THEFT BICYCLE UNDER $5000,4,JOHNSTON ST / DURANLEAU ST,49.2726861,-123.1359518
2005-04-08 13:00,1300,THEFT BICYCLE UNDER $5000,2,700 TERMINAL AVE,49.2708502,-123.0890357
2005-04-08 13:05,1305,THEFT BICYCLE UNDER $5000,2,200 E HASTINGS ST,49.2813252,-123.0996132
2005-04-08 13:45,1345,THEFT BICYCLE UNDER $5000,1,800 AVISON WAY,49.3002759,-123.1303614
2005-04-08 14:15,1415,THEFT BICYCLE UNDER $5000,4,0 E 19TH AVE,49.2537519,-123.1046707
2005-04-08 18:00,1800,THEFT BICYCLE UNDER $5000,2,1600 NAPIER ST,49.2748411,-123.0694267
2005-04-08 19:00,1900,THEFT BICYCLE UNDER $5000,1,1100 W PENDER ST,49.2875563,-123.1205657
2005-04-08 21:00,2100,THEFT BICYCLE UNDER $5000,1,900 HOMER ST,49.2784696,-123.1184212
2005-04-08 21:30,2130,THEFT BICYCLE UNDER $5000,4,200 E 19TH AVE,49.2536909,-123.1009821
2005-05-08 1:09,109,THEFT BICYCLE UNDER $5000,4,300 W 16TH AVE,49.256779,-123.1109425
2005-05-08 14:15,1415,THEFT BICYCLE UNDER $5000,1,GRANVILLE ST / ROBSON ST,49.2813685,-123.1198297
2005-05-08 16:50,1650,THEFT BICYCLE UNDER $5000,2,700 TEMPLETON DR,49.2782966,-123.0599481
2005-05-08 22:00,2200,THEFT BICYCLE UNDER $5000,2,1100 E GEORGIA ST,49.2782733,-123.0812363
2005-06-08 5:10,510,THEFT BICYCLE UNDER $5000,4,500 W 16TH AVE,49.2569015,-123.1156714
2005-06-08 13:10,1310,THEFT BICYCLE UNDER $5000,4,100 W 49TH AVE,49.2257492,-123.1094354
2005-06-08 15:45,1545,THEFT BICYCLE UNDER $5000,4,3100 W BROADWAY AVE,49.264209,-123.1738803
2005-06-08 18:00,1800,THEFT BICYCLE UNDER $5000,1,500 W HASTINGS ST,49.2840565,-123.1119757
2005-06-08 19:00,1900,THEFT BICYCLE UNDER $5000,3,600 E 56TH AVE,49.2191337,-123.0928071
2005-06-08 22:00,2200,THEFT BICYCLE UNDER $5000,3,2300 WINDSOR ST,49.264235,-123.083237
2005-06-08 22:30,2230,THEFT BICYCLE UNDER $5000,2,1700 WILLIAM ST,49.2739494,-123.069433
2005-07-08 9:30,930,THEFT BICYCLE UNDER $5000,4,3600 W 4TH AVE,49.2685978,-123.1837242
2005-07-08 15:45,1545,THEFT BICYCLE UNDER $5000,2,300 ALEXANDER ST,49.2840524,-123.0977369
2005-07-08 16:00,1600,THEFT BICYCLE UNDER $5000,1,1200 W PENDER ST,49.2884156,-123.1235048
2005-07-08 16:30,1630,THEFT BICYCLE UNDER $5000,4,4200 ARBUTUS ST,49.2474623,-123.1532236
2005-07-08 19:35,1935,THEFT BICYCLE UNDER $5000,2,3500 E HASTINGS ST,49.2811063,-123.0281755
2005-07-08 20:00,2000,THEFT BICYCLE UNDER $5000,1,500 PACIFIC ST,49.2734528,-123.1271099
2005-07-08 22:01,2201,THEFT BICYCLE UNDER $5000,1,1000 BEACH AVE,49.275995,-123.133781
2005-08-08 0:00,0,THEFT BICYCLE UNDER $5000,4,1200 W 71ST AVE,49.2069231,-123.1316121
2005-08-08 16:00,1600,THEFT BICYCLE UNDER $5000,1,900 JERVIS ST,49.2862576,-123.1296718
2005-08-08 16:15,1615,THEFT BICYCLE UNDER $5000,2,POWELL ST / ALEXANDER ST,49.2829581,-123.08708
2005-08-08 18:30,1830,THEFT BICYCLE UNDER $5000,1,800 BUTE ST,49.285995,-123.1269721
2005-09-08 14:00,1400,THEFT BICYCLE UNDER $5000,2,100 KEEFER ST,49.2792552,-123.1044556
2005-09-08 17:23,1723,THEFT BICYCLE UNDER $5000,3,1700 E 39TH AVE,49.2346949,-123.0700424
2005-09-08 18:00,1800,THEFT BICYCLE UNDER $5000,4,STEPHENS ST / W BROADWAY AVE,49.2640617,-123.1664977
2005-09-08 19:00,1900,THEFT BICYCLE UNDER $5000,1,1000 PACIFIC BLVD,49.2740269,-123.1159512
2005-10-08 7:00,700,THEFT BICYCLE UNDER $5000,4,W 12TH AVE / LAUREL ST,49.2605119,-123.1254423
2005-10-08 12:00,1200,THEFT BICYCLE UNDER $5000,3,400 E 58TH AVE,49.2175079,-123.0979847
2005-10-08 12:00,1200,THEFT BICYCLE UNDER $5000,4,2000 LARCH ST,49.2682873,-123.1622312
2005-10-08 15:00,1500,THEFT BICYCLE UNDER $5000,1,900 W CORDOVA ST,49.2872043,-123.1153809
2005-10-08 23:00,2300,THEFT BICYCLE UNDER $5000,3,8000 POPLAR ST,49.2122319,-123.0932556
2005-11-08 0:00,0,THEFT BICYCLE UNDER $5000,2,1800 E GEORGIA ST,49.2784398,-123.0682003
2005-11-08 16:05,1605,THEFT BICYCLE UNDER $5000,4,1400 CARTWRIGHT ST,49.2701167,-123.1352129
2005-11-08 19:30,1930,THEFT BICYCLE UNDER $5000,4,4700 DUNBAR ST,49.2442185,-123.1852289
2005-11-08 22:34,2234,THEFT BICYCLE UNDER $5000,2,KEEFER ST / COLUMBIA ST,49.2792596,-123.1022049
2005-12-08 14:15,1415,THEFT BICYCLE UNDER $5000,1,1200 BURRARD ST,49.2787832,-123.1292068
2005-12-08 17:00,1700,THEFT BICYCLE UNDER $5000,1,600 W GEORGIA ST,49.2818814,-123.1169257
2005-12-08 17:00,1700,THEFT BICYCLE UNDER $5000,4,1000 W BROADWAY AVE,49.2633467,-123.1266818
2005-12-08 21:00,2100,THEFT BICYCLE UNDER $5000,1,1200 BIDWELL ST,49.2862352,-123.1402137
5-14-08 8:00 AM,800,THEFT BICYCLE UNDER $5000,1,500 HORNBY ST,49.2856055,-123.1172741
5-14-08 6:00 PM,1800,THEFT BICYCLE OVER $5000,2,100 ALEXANDER ST,49.283722,-123.1022428
5-15-08 12:00 AM,0,THEFT BICYCLE UNDER $5000,2,600 UNION ST,49.2775188,-123.0915326
5-15-08 5:11 AM,511,THEFT BICYCLE OVER $5000,2,800 POWELL ST,49.282945,-123.0870153
5-15-08 10:00 AM,1000,THEFT BICYCLE UNDER $5000,1,300 W GEORGIA ST,49.2799928,-123.1145652
5-15-08 11:00 AM,1100,THEFT BICYCLE UNDER $5000,4,CARNARVON ST / W 26TH AVE,49.2490078,-123.1729121
5-15-08 5:30 PM,1730,THEFT BICYCLE UNDER $5000,4,1200 W 71ST AVE,49.2069231,-123.1316121
5-15-08 5:50 PM,1750,THEFT BICYCLE UNDER $5000,4,3000 W BROADWAY AVE,49.264145,-123.1721584
5-15-08 7:30 PM,1930,THEFT BICYCLE UNDER $5000,4,1200 W 71ST AVE,49.2069231,-123.1316121
5-15-08 8:00 PM,2000,THEFT BICYCLE UNDER $5000,1,600 CARDERO ST,49.2910594,-123.1298425
5-15-08 9:00 PM,2100,THEFT BICYCLE UNDER $5000,1,1700 ALBERNI ST,49.2912134,-123.1329016
5-16-08 8:30 AM,830,THEFT BICYCLE UNDER $5000,4,1300 W BROADWAY AVE,49.2635178,-123.1338222
5-16-08 3:00 PM,1500,THEFT BICYCLE UNDER $5000,1,900 CANADA PL,49.2872868,-123.1137298
5-16-08 9:15 PM,2115,THEFT BICYCLE UNDER $5000,4,CYPRESS ST / W BROADWAY AVE,49.2637633,-123.148133
5-17-08 10:00 AM,1000,THEFT BICYCLE UNDER $5000,1,GRANVILLE ST / HELMCKEN ST,49.278201,-123.1245934
5-17-08 11:30 AM,1130,THEFT BICYCLE UNDER $5000,4,2600 W 4TH AVE,49.2683296,-123.164636
5-17-08 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,1400 ANDERSON ST,49.2699112,-123.1370577
5-17-08 9:00 PM,2100,THEFT BICYCLE UNDER $5000,1,1200 BIDWELL ST,49.2862352,-123.1402137
5-18-08 8:30 AM,830,THEFT BICYCLE UNDER $5000,4,800 W 10TH AVE,49.2623772,-123.1219857
5-18-08 9:30 AM,930,THEFT BICYCLE UNDER $5000,4,1900 W BROADWAY AVE,49.263605,-123.1483428
5-18-08 11:30 AM,1130,THEFT BICYCLE UNDER $5000,4,ARBUTUS ST / W BROADWAY AVE,49.263783,-123.1529284
5-19-08 12:30 AM,30,THEFT BICYCLE UNDER $5000,1,600 DRAKE ST,49.2756759,-123.1272516
5-19-08 1:00 AM,100,THEFT BICYCLE UNDER $5000,1,1100 PACIFIC ST,49.2782267,-123.1343411
5-19-08 3:28 PM,1528,THEFT BICYCLE UNDER $5000,2,100 KEEFER PL,49.2798055,-123.1082595
5-20-08 1:00 AM,100,THEFT BICYCLE UNDER $5000,1,BURRARD ST / ALBERNI ST,49.2840087,-123.1217142
5-20-08 6:00 AM,600,THEFT BICYCLE UNDER $5000,4,800 W 10TH AVE,49.2623772,-123.1219857
5-20-08 6:00 AM,600,THEFT BICYCLE UNDER $5000,4,2500 W 6TH AVE,49.2665666,-123.162405
5-20-08 9:45 AM,945,THEFT BICYCLE UNDER $5000,4,OAK ST / W BROADWAY AVE,49.2633568,-123.1265787
5-20-08 5:30 PM,1730,THEFT BICYCLE UNDER $5000,2,1600 NAPIER ST,49.2748411,-123.0694267
5-20-08 9:00 PM,2100,THEFT BICYCLE UNDER $5000,2,2600 PARKER ST,49.2757931,-123.0518589
5-21-08 8:46 AM,846,THEFT BICYCLE UNDER $5000,1,5600 STANLEY PARK DR,49.3070165,-123.1536178
5-21-08 1:55 PM,1355,THEFT BICYCLE UNDER $5000,4,3900 W 16TH AVE,49.2579124,-123.1910772
5-22-08 9:00 AM,900,THEFT BICYCLE UNDER $5000,3,E 4TH AVE / QUEBEC ST,49.2673559,-123.102787
5-22-08 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,2600 GRANVILLE ST,49.2625467,-123.1382803
5-22-08 8:00 PM,2000,THEFT BICYCLE UNDER $5000,3,3100 RENFREW ST,49.2562646,-123.044303
5-23-08 9:00 AM,900,THEFT BICYCLE UNDER $5000,1,1500 COMOX ST,49.2859022,-123.1354402
5-23-08 9:45 AM,945,THEFT BICYCLE UNDER $5000,4,LAUREL ST / W 12TH AVE,49.2605119,-123.1254433
5-23-08 10:45 AM,1045,THEFT BICYCLE UNDER $5000,3,E BROADWAY AVE / ST GEORGE ST,49.2625085,-123.0929936
5-23-08 12:52 PM,1252,THEFT BICYCLE UNDER $5000,4,2200 W 7TH AVE,49.2656053,-123.1553283
5-23-08 1:00 PM,1300,THEFT BICYCLE UNDER $5000,3,FRASER ST / E 49TH AVE,49.2254556,-123.0907656
5-23-08 2:01 PM,1401,THEFT BICYCLE UNDER $5000,3,4600 FLEMING ST,49.2429295,-123.0721588
5-23-08 3:00 PM,1500,THEFT BICYCLE UNDER $5000,4,2800 W 6TH AVE,49.2666396,-123.1685211
5-24-08 12:00 AM,0,THEFT BICYCLE UNDER $5000,4,3400 ARBUTUS ST,49.2591561,-123.1530913
5-24-08 12:00 AM,0,THEFT BICYCLE UNDER $5000,3,3600 VANNESS AVE,49.2361093,-123.0272798
5-24-08 1:00 AM,100,THEFT BICYCLE UNDER $5000,4,1100 W 8TH AVE,49.2643403,-123.1290702
5-24-08 11:15 AM,1115,THEFT BICYCLE UNDER $5000,4,2400 GRANVILLE ST,49.2644589,-123.1385044
5-24-08 4:50 PM,1650,THEFT BICYCLE UNDER $5000,2,2600 E HASTINGS ST,49.2811401,-123.0518076
5-24-08 6:00 PM,1800,THEFT BICYCLE UNDER $5000,1,BURRARD ST / NELSON ST,49.2811874,-123.1259894
5-24-08 8:30 PM,2030,THEFT BICYCLE UNDER $5000,1,1200 SEYMOUR ST,49.2764524,-123.125262
5-25-08 10:30 AM,1030,THEFT BICYCLE UNDER $5000,1,1000 W GEORGIA ST,49.2844808,-123.1212127
5-25-08 12:00 PM,1200,THEFT BICYCLE UNDER $5000,3,1700 E 41ST AVE,49.2326063,-123.0714775
5-25-08 4:00 PM,1600,THEFT BICYCLE UNDER $5000,4,1400 ANDERSON ST,49.2699112,-123.1370577
5-25-08 6:00 PM,1800,THEFT BICYCLE UNDER $5000,1,800 PACIFIC ST,49.2760506,-123.1309878
5-25-08 7:00 PM,1900,THEFT BICYCLE UNDER $5000,2,COMMERCIAL DR / GRAVELEY ST,49.2705133,-123.0695896
5-25-08 10:00 PM,2200,THEFT BICYCLE UNDER $5000,1,1000 DUNSMUIR ST,49.2855371,-123.1194083
5-25-08 10:00 PM,2200,THEFT BICYCLE UNDER $5000,1,1200 SEYMOUR ST,49.2764524,-123.125262
5-25-08 10:00 PM,2200,THEFT BICYCLE UNDER $5000,2,1700 GRAVELEY ST,49.2705013,-123.0695954
5-26-08 2:00 AM,200,THEFT BICYCLE UNDER $5000,3,2100 KINGSWAY,49.2585733,-122.7753533
5-26-08 9:00 AM,900,THEFT BICYCLE UNDER $5000,2,600 ALEXANDER ST,49.2839316,-123.0912764
5-26-08 10:30 AM,1030,THEFT BICYCLE UNDER $5000,2,GRANT ST / COMMERCIAL DR,49.2712863,-123.0695666
5-26-08 2:30 PM,1430,THEFT BICYCLE UNDER $5000,1,1100 ROBSON ST,49.2846661,-123.1249449
5-26-08 5:40 PM,1740,THEFT BICYCLE UNDER $5000,1,1200 DAVIE ST,49.2818324,-123.1334408
5-26-08 5:45 PM,1745,THEFT BICYCLE UNDER $5000,1,1300 HORNBY ST,49.2772923,-123.1298373
5-27-08 10:30 AM,1030,THEFT BICYCLE UNDER $5000,1,500 BURRARD ST,49.2865676,-123.1178057
5-27-08 4:30 PM,1630,THEFT BICYCLE UNDER $5000,2,600 PRIOR ST,49.2766091,-123.0915912
5-27-08 5:00 PM,1700,THEFT BICYCLE UNDER $5000,4,800 W 12TH AVE,49.260502,-123.1218318
5-28-08 4:30 PM,1630,THEFT BICYCLE UNDER $5000,4,MAIN ST / E 26TH AVE,49.2475868,-123.1011304
5-29-08 11:00 PM,2300,THEFT BICYCLE UNDER $5000,4,2400 VINE ST,49.2647561,-123.157619
5-30-08 3:04 PM,1504,THEFT BICYCLE UNDER $5000,4,W BROADWAY AVE / MACDONALD ST,49.2640813,-123.1682186
5-31-08 12:00 PM,1200,THEFT BICYCLE UNDER $5000,3,2400 E 11TH AVE,49.2601037,-123.0565844
5-31-08 1:00 PM,1300,THEFT BICYCLE UNDER $5000,4,1400 ANDERSON ST,49.2699112,-123.1370577
5-31-08 4:00 PM,1600,THEFT BICYCLE UNDER $5000,3,900 E 10TH AVE,49.2614644,-123.0851485
5-31-08 9:00 PM,2100,THEFT BICYCLE UNDER $5000,1,RICHARDS ST / W PENDER ST,49.2833955,-123.1128833
2006-01-08 13:30,1330,THEFT BICYCLE UNDER $5000,1,1100 DAVIE ST,49.2804972,-123.131329
2006-01-08 15:30,1530,THEFT BICYCLE UNDER $5000,1,1000 BURRARD ST,49.2811755,-123.1259815
2006-01-08 17:30,1730,THEFT BICYCLE UNDER $5000,1,500 SEYMOUR ST,49.28366,-123.1143816
2006-01-08 19:00,1900,THEFT BICYCLE UNDER $5000,1,BURRARD ST / SMITHE ST,49.2822373,-123.1244002
2006-02-08 1:00,100,THEFT BICYCLE UNDER $5000,2,1500 WOODLAND DR,49.2715274,-123.073455
2006-02-08 5:55,555,THEFT BICYCLE UNDER $5000,1,HOWE ST / HELMCKEN ST,49.2788809,-123.1256295
2006-02-08 7:30,730,THEFT BICYCLE UNDER $5000,1,BUTE ST / W CORDOVA ST,49.2892487,-123.1221311
2006-02-08 8:10,810,THEFT BICYCLE UNDER $5000,1,300 BURRARD ST,49.2839474,-123.1222115
2006-02-08 16:00,1600,THEFT BICYCLE UNDER $5000,1,1000 BEACH AVE,49.275995,-123.133781
2006-02-08 18:00,1800,THEFT BICYCLE UNDER $5000,1,900 NELSON ST,49.2801701,-123.1252409
2006-02-08 23:00,2300,THEFT BICYCLE UNDER $5000,4,1800 W 3RD AVE,49.268886,-123.1453927
2006-03-08 9:45,945,THEFT BICYCLE UNDER $5000,1,GRANVILLE ST / W PENDER ST,49.2846675,-123.114861
2006-03-08 16:30,1630,THEFT BICYCLE UNDER $5000,4,4900 MAIN ST,49.2404137,-123.1014576
2006-04-08 6:30,630,THEFT BICYCLE UNDER $5000,4,0 E 22ND AVE,49.2509996,-123.1047909
2006-04-08 7:00,700,THEFT BICYCLE UNDER $5000,4,1900 W 8TH AVE,49.2646587,-123.1478917
2006-04-08 8:00,800,THEFT BICYCLE UNDER $5000,1,600 W CORDOVA ST,49.2855014,-123.1121486
2006-04-08 8:30,830,THEFT BICYCLE UNDER $5000,1,DENMAN ST / HARO ST,49.2907837,-123.1365051
2006-04-08 10:00,1000,THEFT BICYCLE UNDER $5000,2,300 TERMINAL AVE,49.2723919,-123.0981408
2006-04-08 12:30,1230,THEFT BICYCLE UNDER $5000,1,900 W GEORGIA ST,49.2838725,-123.1209622
2006-04-08 15:00,1500,THEFT BICYCLE UNDER $5000,4,1600 W 3RD AVE,49.2688297,-123.1409443
2006-04-08 17:00,1700,THEFT BICYCLE UNDER $5000,1,1000 HARWOOD ST,49.2777514,-123.1314136
2006-04-08 18:10,1810,THEFT BICYCLE UNDER $5000,2,CARRALL ST / WATER ST,49.2833557,-123.1040639
2006-04-08 20:30,2030,THEFT BICYCLE UNDER $5000,2,1300 MAIN ST,49.2720331,-123.0999673
2006-05-08 19:00,1900,THEFT BICYCLE UNDER $5000,3,KINGSWAY / E BROADWAY AVE,49.2628579,-123.0993903
2006-05-08 20:30,2030,THEFT BICYCLE UNDER $5000,1,1000 BURRARD ST,49.2811755,-123.1259815
2006-05-08 20:41,2041,THEFT BICYCLE UNDER $5000,1,1400 W GEORGIA ST,49.2890714,-123.1283134
2006-05-08 21:00,2100,THEFT BICYCLE UNDER $5000,4,2900 YEW ST,49.2601641,-123.1554213
2006-05-08 22:00,2200,THEFT BICYCLE UNDER $5000,2,2400 FRANKLIN ST,49.2820485,-123.0566647
2006-05-08 22:30,2230,THEFT BICYCLE UNDER $5000,4,1100 W 10TH AVE,49.2624826,-123.1288944
2006-06-08 17:00,1700,THEFT BICYCLE UNDER $5000,2,2000 TRIUMPH ST,49.2839162,-123.0634945
2006-06-08 18:00,1800,THEFT BICYCLE UNDER $5000,4,2500 CAMOSUN ST,49.264568,-123.196835
2006-06-08 19:30,1930,THEFT BICYCLE UNDER $5000,1,900 NELSON ST,49.2801701,-123.1252409
2006-06-08 21:55,2155,THEFT BICYCLE UNDER $5000,2,NULL,, 
2006-07-08 0:00,0,THEFT BICYCLE UNDER $5000,4,1200 W 13TH AVE,49.259686,-123.1316042
2006-07-08 2:00,200,THEFT BICYCLE UNDER $5000,4,3500 W 20TH AVE,49.2546586,-123.1818837
2006-07-08 18:00,1800,THEFT BICYCLE UNDER $5000,1,1300 BURRARD ST,49.2762892,-123.1332878
2006-07-08 19:30,1930,THEFT BICYCLE UNDER $5000,4,1000 SCANTLINGS AVE,49.267047,-123.128742
2006-08-08 1:30,130,THEFT BICYCLE UNDER $5000,1,1200 HAMILTON ST,49.2740316,-123.1239129
2006-09-08 8:40,840,THEFT BICYCLE UNDER $5000,4,2500 W 10TH AVE,49.2631485,-123.1647652
2006-09-08 13:00,1300,THEFT BICYCLE UNDER $5000,1,1100 HORNBY ST,49.2794125,-123.1266385
2006-10-08 2:45,245,THEFT BICYCLE UNDER $5000,1,1100 NELSON ST,49.2824231,-123.1279187
2006-10-08 17:24,1724,THEFT BICYCLE UNDER $5000,1,500 PIPELINE RD,49.2996215,-123.1357621
2006-11-08 13:00,1300,THEFT BICYCLE UNDER $5000,1,1300 BROUGHTON ST,49.2830014,-123.137342
2006-11-08 20:00,2000,THEFT BICYCLE UNDER $5000,4,700 W 7TH AVE,49.2650395,-123.1199121
2006-11-08 20:00,2000,THEFT BICYCLE UNDER $5000,4,1800 W 10TH AVE,49.262743,-123.1459088
2006-11-08 22:00,2200,THEFT BICYCLE UNDER $5000,4,3500 W 35TH AVE,49.240508,-123.1820177
2006-12-08 15:00,1500,THEFT BICYCLE UNDER $5000,1,5600 STANLEY PARK DR,49.3070165,-123.1536178
2006-12-08 17:00,1700,THEFT BICYCLE UNDER $5000,4,2700 W 2ND AVE,49.2701182,-123.1663792
2006-12-08 20:30,2030,THEFT BICYCLE UNDER $5000,4,4500 DUNBAR ST,49.2461115,-123.1852145
6-13-08 1:30 AM,130,THEFT BICYCLE UNDER $5000,1,500 W PENDER ST,49.2834182,-123.112945
6-13-08 1:00 PM,1300,THEFT BICYCLE UNDER $5000,4,5800 DUNBAR ST,49.2338292,-123.1853014
6-13-08 3:45 PM,1545,THEFT BICYCLE UNDER $5000,4,2600 W BROADWAY AVE,49.264019,-123.1647427
6-13-08 4:00 PM,1600,THEFT BICYCLE UNDER $5000,2,0 E HASTINGS ST,49.2814652,-123.1042387
6-13-08 9:00 PM,2100,THEFT BICYCLE UNDER $5000,1,BUTE ST / DAVIE ST,49.2817893,-123.1333493
6-14-08 2:00 AM,200,THEFT BICYCLE UNDER $5000,4,2200 W 2ND AVE,49.2699235,-123.154952
6-14-08 1:30 PM,1330,THEFT BICYCLE UNDER $5000,4,DURANLEAU ST / JOHNSTON ST,49.2726861,-123.1359508
6-14-08 5:00 PM,1700,THEFT BICYCLE UNDER $5000,1,900 MAINLAND ST,49.27664,-123.11895
6-14-08 8:30 PM,2030,THEFT BICYCLE UNDER $5000,3,1600 E 21ST AVE,49.2516074,-123.0718829
6-15-08 12:00 AM,0,THEFT BICYCLE UNDER $5000,4,4400 TRAFALGAR ST,49.2470514,-123.1654424
6-15-08 12:00 PM,1200,THEFT BICYCLE UNDER $5000,3,4000 KNIGHT ST,49.2489664,-123.0760054
6-15-08 2:30 PM,1430,THEFT BICYCLE UNDER $5000,4,1600 JOHNSTON ST,49.2719744,-123.135084
6-15-08 7:00 PM,1900,THEFT BICYCLE UNDER $5000,4,4300 W 12TH AVE,49.2619065,-123.203322
6-15-08 9:00 PM,2100,THEFT BICYCLE UNDER $5000,1,1300 W PENDER ST,49.2889844,-123.1254259
6-16-08 1:00 PM,1300,THEFT BICYCLE UNDER $5000,2,600 EXPO BLVD,49.2764234,-123.1139765
6-16-08 10:00 PM,2200,THEFT BICYCLE UNDER $5000,3,300 E 11TH AVE,49.2610861,-123.0982733
6-17-08 3:08 AM,308,THEFT BICYCLE UNDER $5000,4,2200 CYPRESS ST,49.2663387,-123.1480162
6-17-08 10:00 AM,1000,THEFT BICYCLE UNDER $5000,4,3600 W 48TH AVE,49.2285154,-123.1786194
6-17-08 2:00 PM,1400,THEFT BICYCLE UNDER $5000,1,600 GRANVILLE ST,49.283576,-123.1165113
6-17-08 5:00 PM,1700,THEFT BICYCLE UNDER $5000,4,100 W BROADWAY AVE,49.2630401,-123.1069558
6-17-08 5:51 PM,1751,THEFT BICYCLE UNDER $5000,1,1200 BURNABY ST,49.2811303,-123.1345169
6-17-08 8:00 PM,2000,THEFT BICYCLE UNDER $5000,1,1800 ROBSON ST,49.2915333,-123.1355535
6-18-08 5:20 AM,520,THEFT BICYCLE UNDER $5000,3,200 E 13TH AVE,49.2592935,-123.1010126
6-18-08 9:30 AM,930,THEFT BICYCLE UNDER $5000,1,1000 HOMER ST,49.2773369,-123.1201873
6-18-08 10:00 AM,1000,THEFT BICYCLE UNDER $5000,1,500 BURRARD ST,49.2865676,-123.1178057
6-18-08 2:00 PM,1400,THEFT BICYCLE UNDER $5000,99,1 NK_LOC,, 
6-18-08 9:30 PM,2130,THEFT BICYCLE UNDER $5000,1,700 ROBSON ST,49.2813765,-123.1198682
6-18-08 11:00 PM,2300,THEFT BICYCLE UNDER $5000,3,300 E 11TH AVE,49.2610861,-123.0982733
6-19-08 12:47 PM,1247,THEFT BICYCLE UNDER $5000,2,400 PRINCESS AVE,49.2812467,-123.0914793
6-19-08 2:00 PM,1400,THEFT BICYCLE UNDER $5000,1,1700 ALBERNI ST,49.2912134,-123.1329016
6-20-08 4:30 AM,430,THEFT BICYCLE UNDER $5000,4,4000 W 27TH AVE,49.2481041,-123.1935633
6-20-08 7:00 AM,700,THEFT BICYCLE UNDER $5000,3,0 E 14TH AVE,49.2584812,-123.1049839
6-20-08 9:00 AM,900,THEFT BICYCLE UNDER $5000,1,1200 BURNABY ST,49.2811303,-123.1345169
6-20-08 7:00 PM,1900,THEFT BICYCLE UNDER $5000,4,3100 W 12TH AVE,49.2614481,-123.1738946
6-20-08 10:00 PM,2200,THEFT BICYCLE UNDER $5000,4,800 W 61ST AVE,49.215133,-123.1239707
6-21-08 4:55 AM,455,THEFT BICYCLE UNDER $5000,1,1200 BURNABY ST,49.2811303,-123.1345169
6-21-08 9:30 PM,2130,THEFT BICYCLE UNDER $5000,4,1200 JOHNSTON ST,49.2695403,-123.1319831
6-22-08 12:00 AM,0,THEFT BICYCLE UNDER $5000,1,2000 COMOX ST,49.2906022,-123.142729
6-22-08 1:00 AM,100,THEFT BICYCLE UNDER $5000,2,1100 STATION ST,49.2743659,-123.0985095
6-22-08 5:30 AM,530,THEFT BICYCLE UNDER $5000,3,300 E 47TH AVE,49.2274976,-123.0995629
6-22-08 6:44 AM,644,THEFT BICYCLE UNDER $5000,2,400 MAIN ST,49.2811885,-123.0993879
6-22-08 3:00 PM,1500,THEFT BICYCLE UNDER $5000,1,1000 BEACH AVE,49.275995,-123.133781
6-22-08 4:00 PM,1600,THEFT BICYCLE UNDER $5000,2,CARRALL ST / WATER ST,49.2833557,-123.1040639
6-22-08 9:00 PM,2100,THEFT BICYCLE UNDER $5000,1,1100 BURNABY ST,49.2797459,-123.1323765
6-22-08 10:00 PM,2200,THEFT BICYCLE UNDER $5000,1,GRANVILLE ST / ROBSON ST,49.2813685,-123.1198297
6-23-08 7:24 AM,724,THEFT BICYCLE UNDER $5000,2,1400 QUEBEC ST,49.273098,-123.1016084
6-23-08 11:09 AM,1109,THEFT BICYCLE UNDER $5000,4,1600 JOHNSTON ST,49.2719744,-123.135084
6-23-08 4:11 PM,1611,THEFT BICYCLE UNDER $5000,2,3200 ADANAC ST,49.2774372,-123.0360438
6-23-08 6:30 PM,1830,THEFT BICYCLE UNDER $5000,1,BEATTY ST / NELSON ST,49.2754845,-123.1171424
6-23-08 8:46 PM,2046,THEFT BICYCLE UNDER $5000,1,DAVIE ST / BURRARD ST,49.2790867,-123.1291853
6-24-08 12:00 AM,0,THEFT BICYCLE UNDER $5000,3,700 E 26TH AVE,49.2475869,-123.0903464
